UTC	Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	FPS Requirement	Latency Requirement

02.24.55.428	3	17.982017982018	50.0256143856144	74.4517059326172	62.8823529411765	0.5	0	0	0
02.24.56.437	3	28.971028971029	80.7835444555444	36.4055200577264	56.5957446808511	0.5	0	0	0
02.24.57.445	3	28.971028971029	80.1611508491508	49.4965962085976	54.0526315789474	0.5	0	0	0
02.24.58.453	3	28.9421157684631	79.0080479041916	47.6612980747532	51.46	0.5	0	0	0
02.24.59.461	3	29.97002997003	80.9710849150849	40.4661475994264	47.3	0.5	0	0	0
02.25.00.470	3	29.940119760479	81.5157844311377	47.9245757083093	47.93	0.5	0	0	0
02.25.01.479	3	28.971028971029	78.5366553446553	44.7843587061848	47.13	0.5	0	0	0
02.25.02.487	3	29.97002997003	81.2373626373626	51.9975478182474	47.32	0.5	0	0	0
02.25.03.496	3	29.940119760479	82.9207185628743	50.6065233247332	46.15	0.5	0	0	0
02.25.04.504	3	28.971028971029	80.2376823176823	51.9676890015663	46.61	0.5	0	0	0
02.25.05.514	3	30	82.85688	48.2897586459143	47.34	0.5	0	0	0
02.25.06.522	3	29.97002997003	82.7484275724276	45.1832972106428	47.32	0.5	0	0	0
02.25.07.530	3	29.97002997003	82.3029050949051	48.2756290120848	47.94	0.5	0	0	0
02.25.08.537	3	29.97002997003	82.3223256743257	50.0579525206942	47.8	0.5	0	0	0
02.25.09.546	3	29.97002997003	82.3408111888112	44.6906160521591	47.71	0.5	0	0	0
02.25.10.555	3	29.97002997003	82.1735784215784	45.4516495491291	47.28	0.5	0	0	0
02.25.11.563	3	29.97002997003	82.5020739260739	42.6556698209156	46.62	0.5	0	0	0
02.25.12.571	3	30	82.498968	50.9414684284997	46.3	0.5	0	0	0
02.25.13.579	3	30	82.515744	54.7151019028115	47.37	0.5	0	0	0
02.25.14.589	3	29.97002997003	82.4743096903097	50.1309871279775	48.18	0.5	0	0	0
02.25.15.597	3	29.97002997003	82.0348291708292	45.0482442547856	48.46	0.5	0	0	0
02.25.16.605	3	29.97002997003	82.001958041958	46.5198799763324	48.65	0.5	0	0	0
